des_name,hba_moles,hbd_moles,hbd_hba_ratio,temperature_c,inv_temperature,temp_x_dipole,temp_x_solvation,weighted_lumo_energy_ev,weighted_dipole_total,weighted_solvation_energy_eh,weighted_dispersion_energy_eh,weighted_total_energy_eh,dipole_total_difference,total_energy_eh_difference,hba_mw,hbd_mw,avg_molecular_weight,mw_ratio,hba_hbd_count,hbd_hbd_count,hba_hba_count,hbd_hba_count,total_hbond_donors,total_hbond_acceptors,hbond_network_strength,donor_acceptor_ratio,interaction_strength,viscosity_cp
CC:EG,1.0,1.0,1.0,45,3.14317146,-35.91,-2.882560905,2.2297,-0.798,-0.064056909,-0.001828966,-10.18011561,1.258,10.56250854,104.17,62.07,83.12,1.678266473,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,-0.065885875,16.4
CC:EG,1.0,1.0,1.0,50,3.09453814,-39.9,-3.20284545,2.2297,-0.798,-0.064056909,-0.001828966,-10.18011561,1.258,10.56250854,104.17,62.07,83.12,1.678266473,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,-0.065885875,12.7
CC:12BD,1.0,1.0,1.0,25,3.354016435,-4.225,-2.8431847,3.6635,-0.169,-0.113727388,0.0,-4.898861342,11.48028906,38.55686297,104.17,90.12,97.145,1.15590324,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,-0.113727388,1.0891
CC:12BD,1.0,1.0,1.0,30,3.298697015,-5.07,-3.41182164,3.6635,-0.169,-0.113727388,0.0,-4.898861342,11.48028906,38.55686297,104.17,90.12,97.145,1.15590324,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,-0.113727388,105.6
CC:12BD,1.0,1.0,1.0,35,3.245172805,-5.915,-3.98045858,3.6635,-0.169,-0.113727388,0.0,-4.898861342,11.48028906,38.55686297,104.17,90.12,97.145,1.15590324,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,-0.113727388,48.9
CC:12BD,1.0,1.0,1.0,40,3.193357816,-6.76,-4.54909552,3.6635,-0.169,-0.113727388,0.0,-4.898861342,11.48028906,38.55686297,104.17,90.12,97.145,1.15590324,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,-0.113727388,25.4
CC:12BD,1.0,1.0,1.0,45,3.14317146,-7.605,-5.11773246,3.6635,-0.169,-0.113727388,0.0,-4.898861342,11.48028906,38.55686297,104.17,90.12,97.145,1.15590324,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,-0.113727388,18.7
CC:12BD,1.0,1.0,1.0,50,3.09453814,-8.45,-5.6863694,3.6635,-0.169,-0.113727388,0.0,-4.898861342,11.48028906,38.55686297,104.17,90.12,97.145,1.15590324,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,-0.113727388,14.8
CC:16HD,1.0,1.0,1.0,25,3.354016435,-4.225,-2.8431847,3.6635,-0.169,-0.113727388,0.0,-4.898861342,11.48028906,38.55686297,104.17,118.18,111.175,0.881452022,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,-0.113727388,1.0465
CC:16HD,1.0,1.0,1.0,30,3.298697015,-5.07,-3.41182164,3.6635,-0.169,-0.113727388,0.0,-4.898861342,11.48028906,38.55686297,104.17,118.18,111.175,0.881452022,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,-0.113727388,112.6
CC:16HD,1.0,1.0,1.0,35,3.245172805,-5.915,-3.98045858,3.6635,-0.169,-0.113727388,0.0,-4.898861342,11.48028906,38.55686297,104.17,118.18,111.175,0.881452022,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,-0.113727388,49.2
CC:16HD,1.0,1.0,1.0,40,3.193357816,-6.76,-4.54909552,3.6635,-0.169,-0.113727388,0.0,-4.898861342,11.48028906,38.55686297,104.17,118.18,111.175,0.881452022,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,-0.113727388,28.7
CC:16HD,1.0,1.0,1.0,45,3.14317146,-7.605,-5.11773246,3.6635,-0.169,-0.113727388,0.0,-4.898861342,11.48028906,38.55686297,104.17,118.18,111.175,0.881452022,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,-0.113727388,21.6
CC:16HD,1.0,1.0,1.0,50,3.09453814,-8.45,-5.6863694,3.6635,-0.169,-0.113727388,0.0,-4.898861342,11.48028906,38.55686297,104.17,118.18,111.175,0.881452022,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,-0.113727388,15.9
TBB:EG,1.0,1.0,1.0,25,3.354016435,725.4125,-1.142008425,-0.89385,29.0165,-0.045680337,-0.02184249,-35.35423156,60.887,39.78572334,242.47,62.07,152.27,3.906396005,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.067522827,1.1594
TBB:EG,1.0,1.0,1.0,30,3.298697015,870.495,-1.37041011,-0.89385,29.0165,-0.045680337,-0.02184249,-35.35423156,60.887,39.78572334,242.47,62.07,152.27,3.906396005,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.067522827,236.5
TBB:EG,1.0,1.0,1.0,35,3.245172805,1015.5775,-1.598811795,-0.89385,29.0165,-0.045680337,-0.02184249,-35.35423156,60.887,39.78572334,242.47,62.07,152.27,3.906396005,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.067522827,108.4
TBB:EG,1.0,1.0,1.0,40,3.193357816,1160.66,-1.82721348,-0.89385,29.0165,-0.045680337,-0.02184249,-35.35423156,60.887,39.78572334,242.47,62.07,152.27,3.906396005,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.067522827,46.5
TBB:EG,1.0,1.0,1.0,45,3.14317146,1305.7425,-2.055615165,-0.89385,29.0165,-0.045680337,-0.02184249,-35.35423156,60.887,39.78572334,242.47,62.07,152.27,3.906396005,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.067522827,39.4
TBB:EG,1.0,1.0,1.0,50,3.09453814,1450.825,-2.28401685,-0.89385,29.0165,-0.045680337,-0.02184249,-35.35423156,60.887,39.78572334,242.47,62.07,152.27,3.906396005,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.067522827,32.7
TBB:12BD,1.0,1.0,1.0,25,3.354016435,20.80984325,-2.794141,4.3229,0.83239373,-0.11176564,0.0,-29.93911885,11.48028906,38.55686297,242.47,90.12,166.295,2.690523746,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.11176564,1.2084
TBB:12BD,1.0,1.0,1.0,30,3.298697015,24.9718119,-3.3529692,4.3229,0.83239373,-0.11176564,0.0,-29.93911885,11.48028906,38.55686297,242.47,90.12,166.295,2.690523746,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.11176564,426.3
TBB:12BD,1.0,1.0,1.0,35,3.245172805,29.13378055,-3.9117974,4.3229,0.83239373,-0.11176564,0.0,-29.93911885,11.48028906,38.55686297,242.47,90.12,166.295,2.690523746,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.11176564,201.8
TBB:12BD,1.0,1.0,1.0,40,3.193357816,33.2957492,-4.4706256,4.3229,0.83239373,-0.11176564,0.0,-29.93911885,11.48028906,38.55686297,242.47,90.12,166.295,2.690523746,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.11176564,89.2
TBB:12BD,1.0,1.0,1.0,45,3.14317146,37.45771785,-5.0294538,4.3229,0.83239373,-0.11176564,0.0,-29.93911885,11.48028906,38.55686297,242.47,90.12,166.295,2.690523746,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.11176564,82.7
TBB:12BD,1.0,1.0,1.0,50,3.09453814,41.6196865,-5.588282,4.3229,0.83239373,-0.11176564,0.0,-29.93911885,11.48028906,38.55686297,242.47,90.12,166.295,2.690523746,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.11176564,75.6
TBB:16HD,1.0,1.0,1.0,25,3.354016435,20.80984325,-2.794141,4.3229,0.83239373,-0.11176564,0.0,-29.93911885,11.48028906,38.55686297,242.47,118.18,180.325,2.051700795,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.11176564,1.2368
TBB:16HD,1.0,1.0,1.0,30,3.298697015,24.9718119,-3.3529692,4.3229,0.83239373,-0.11176564,0.0,-29.93911885,11.48028906,38.55686297,242.47,118.18,180.325,2.051700795,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.11176564,618.4
TBB:16HD,1.0,1.0,1.0,35,3.245172805,29.13378055,-3.9117974,4.3229,0.83239373,-0.11176564,0.0,-29.93911885,11.48028906,38.55686297,242.47,118.18,180.325,2.051700795,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.11176564,304.3
TBB:16HD,1.0,1.0,1.0,40,3.193357816,33.2957492,-4.4706256,4.3229,0.83239373,-0.11176564,0.0,-29.93911885,11.48028906,38.55686297,242.47,118.18,180.325,2.051700795,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.11176564,165.9
TBB:16HD,1.0,1.0,1.0,45,3.14317146,37.45771785,-5.0294538,4.3229,0.83239373,-0.11176564,0.0,-29.93911885,11.48028906,38.55686297,242.47,118.18,180.325,2.051700795,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.11176564,151.7
TBB:16HD,1.0,1.0,1.0,50,3.09453814,41.6196865,-5.588282,4.3229,0.83239373,-0.11176564,0.0,-29.93911885,11.48028906,38.55686297,242.47,118.18,180.325,2.051700795,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.11176564,143.6
BBB:EG,1.0,1.0,1.0,25,3.354016435,693.7375,-1.14102945,-2.84745,27.7495,-0.045641178,-0.025413674,-38.04955377,58.353,45.17636777,276.49,62.07,169.28,4.45448687,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.071054852,1.1572
BBB:EG,1.0,1.0,1.0,30,3.298697015,832.485,-1.36923534,-2.84745,27.7495,-0.045641178,-0.025413674,-38.04955377,58.353,45.17636777,276.49,62.07,169.28,4.45448687,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.071054852,347.2
BBB:EG,1.0,1.0,1.0,35,3.245172805,971.2325,-1.59744123,-2.84745,27.7495,-0.045641178,-0.025413674,-38.04955377,58.353,45.17636777,276.49,62.07,169.28,4.45448687,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.071054852,164.6
BBB:EG,1.0,1.0,1.0,40,3.193357816,1109.98,-1.82564712,-2.84745,27.7495,-0.045641178,-0.025413674,-38.04955377,58.353,45.17636777,276.49,62.07,169.28,4.45448687,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.071054852,86.1
BBB:EG,1.0,1.0,1.0,45,3.14317146,1248.7275,-2.05385301,-2.84745,27.7495,-0.045641178,-0.025413674,-38.04955377,58.353,45.17636777,276.49,62.07,169.28,4.45448687,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.071054852,79.4
BBB:EG,1.0,1.0,1.0,50,3.09453814,1387.475,-2.2820589,-2.84745,27.7495,-0.045641178,-0.025413674,-38.04955377,58.353,45.17636777,276.49,62.07,169.28,4.45448687,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.071054852,72.3
BBB:12BD,1.0,1.0,1.0,25,3.354016435,1161.025,-1.013977475,-4.5598,46.441,-0.040559099,-0.040957718,-51.35056802,11.48028906,38.55686297,276.49,90.12,183.305,3.068020417,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.081516817,1.1544
BBB:12BD,1.0,1.0,1.0,30,3.298697015,1393.23,-1.21677297,-4.5598,46.441,-0.040559099,-0.040957718,-51.35056802,11.48028906,38.55686297,276.49,90.12,183.305,3.068020417,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.081516817,438.1
BBB:12BD,1.0,1.0,1.0,35,3.245172805,1625.435,-1.419568465,-4.5598,46.441,-0.040559099,-0.040957718,-51.35056802,11.48028906,38.55686297,276.49,90.12,183.305,3.068020417,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.081516817,206.5
BBB:12BD,1.0,1.0,1.0,40,3.193357816,1857.64,-1.62236396,-4.5598,46.441,-0.040559099,-0.040957718,-51.35056802,11.48028906,38.55686297,276.49,90.12,183.305,3.068020417,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.081516817,93.4
BBB:12BD,1.0,1.0,1.0,45,3.14317146,2089.845,-1.825159455,-4.5598,46.441,-0.040559099,-0.040957718,-51.35056802,11.48028906,38.55686297,276.49,90.12,183.305,3.068020417,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.081516817,85.2
BBB:12BD,1.0,1.0,1.0,50,3.09453814,2322.05,-2.02795495,-4.5598,46.441,-0.040559099,-0.040957718,-51.35056802,11.48028906,38.55686297,276.49,90.12,183.305,3.068020417,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.081516817,78.1
BBB:16HD,1.0,1.0,1.0,25,3.354016435,1161.025,-1.013977475,-4.5598,46.441,-0.040559099,-0.040957718,-51.35056802,11.48028906,38.55686297,276.49,118.18,197.335,2.339566763,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.081516817,1.2321
BBB:16HD,1.0,1.0,1.0,30,3.298697015,1393.23,-1.21677297,-4.5598,46.441,-0.040559099,-0.040957718,-51.35056802,11.48028906,38.55686297,276.49,118.18,197.335,2.339566763,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.081516817,1094.3
BBB:16HD,1.0,1.0,1.0,35,3.245172805,1625.435,-1.419568465,-4.5598,46.441,-0.040559099,-0.040957718,-51.35056802,11.48028906,38.55686297,276.49,118.18,197.335,2.339566763,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.081516817,495.2
BBB:16HD,1.0,1.0,1.0,40,3.193357816,1857.64,-1.62236396,-4.5598,46.441,-0.040559099,-0.040957718,-51.35056802,11.48028906,38.55686297,276.49,118.18,197.335,2.339566763,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.081516817,211.7
BBB:16HD,1.0,1.0,1.0,45,3.14317146,2089.845,-1.825159455,-4.5598,46.441,-0.040559099,-0.040957718,-51.35056802,11.48028906,38.55686297,276.49,118.18,197.335,2.339566763,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.081516817,193.6
BBB:16HD,1.0,1.0,1.0,50,3.09453814,2322.05,-2.02795495,-4.5598,46.441,-0.040559099,-0.040957718,-51.35056802,11.48028906,38.55686297,276.49,118.18,197.335,2.339566763,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.081516817,179.4
BMC:L,2.0,1.0,0.5,25,3.354016435,-127.5833333,-1.62463135,-6.519266667,-5.103333333,-0.064985254,-0.016525422,-28.67427639,10.354,10.4692693,150.25,90.08,130.1933333,1.667961812,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.081510676,1.1196
BMC:L,2.0,1.0,0.5,25,3.354016435,-103.1333333,-1.86314355,-4.640533333,-4.125333333,-0.074525742,-0.029841763,-48.67721176,7.42,49.53953679,150.25,90.08,130.1933333,1.667961812,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.104367505,1.1196
BMC:L,2.0,1.0,0.5,30,3.298697015,-153.1,-1.94955762,-6.519266667,-5.103333333,-0.064985254,-0.016525422,-28.67427639,10.354,10.4692693,150.25,90.08,130.1933333,1.667961812,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.081510676,769.5
BMC:L,2.0,1.0,0.5,30,3.298697015,-123.76,-2.23577226,-4.640533333,-4.125333333,-0.074525742,-0.029841763,-48.67721176,7.42,49.53953679,150.25,90.08,130.1933333,1.667961812,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.104367505,769.5
BMC:L,2.0,1.0,0.5,35,3.245172805,-178.6166667,-2.27448389,-6.519266667,-5.103333333,-0.064985254,-0.016525422,-28.67427639,10.354,10.4692693,150.25,90.08,130.1933333,1.667961812,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.081510676,349.5
BMC:L,2.0,1.0,0.5,35,3.245172805,-144.3866667,-2.60840097,-4.640533333,-4.125333333,-0.074525742,-0.029841763,-48.67721176,7.42,49.53953679,150.25,90.08,130.1933333,1.667961812,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.104367505,349.5
BMC:L,2.0,1.0,0.5,40,3.193357816,-204.1333333,-2.59941016,-6.519266667,-5.103333333,-0.064985254,-0.016525422,-28.67427639,10.354,10.4692693,150.25,90.08,130.1933333,1.667961812,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.081510676,138.8
BMC:L,2.0,1.0,0.5,40,3.193357816,-165.0133333,-2.98102968,-4.640533333,-4.125333333,-0.074525742,-0.029841763,-48.67721176,7.42,49.53953679,150.25,90.08,130.1933333,1.667961812,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.104367505,138.8
BMC:L,2.0,1.0,0.5,45,3.14317146,-229.65,-2.92433643,-6.519266667,-5.103333333,-0.064985254,-0.016525422,-28.67427639,10.354,10.4692693,150.25,90.08,130.1933333,1.667961812,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.081510676,61.2
BMC:L,2.0,1.0,0.5,45,3.14317146,-185.64,-3.35365839,-4.640533333,-4.125333333,-0.074525742,-0.029841763,-48.67721176,7.42,49.53953679,150.25,90.08,130.1933333,1.667961812,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.104367505,61.2
BMC:L,2.0,1.0,0.5,50,3.09453814,-255.1666667,-3.2492627,-6.519266667,-5.103333333,-0.064985254,-0.016525422,-28.67427639,10.354,10.4692693,150.25,90.08,130.1933333,1.667961812,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.081510676,53.7
BMC:L,2.0,1.0,0.5,50,3.09453814,-206.2666667,-3.7262871,-4.640533333,-4.125333333,-0.074525742,-0.029841763,-48.67721176,7.42,49.53953679,150.25,90.08,130.1933333,1.667961812,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.104367505,53.7
BMC:C,2.0,1.0,0.5,25,3.354016435,-43.35,-1.685790625,-6.7841,-1.734,-0.067431625,-0.020814265,-36.59036963,0.246,13.2790104,150.25,192.12,164.2066667,0.782063294,0.0,4.0,0.0,7.0,4.0,7.0,5.291502622,0.571428571,-0.08824589,1.0364
BMC:C,2.0,1.0,0.5,30,3.298697015,-52.02,-2.02294875,-6.7841,-1.734,-0.067431625,-0.020814265,-36.59036963,0.246,13.2790104,150.25,192.12,164.2066667,0.782063294,0.0,4.0,0.0,7.0,4.0,7.0,5.291502622,0.571428571,-0.08824589,109.4
BMC:C,2.0,1.0,0.5,35,3.245172805,-60.69,-2.360106875,-6.7841,-1.734,-0.067431625,-0.020814265,-36.59036963,0.246,13.2790104,150.25,192.12,164.2066667,0.782063294,0.0,4.0,0.0,7.0,4.0,7.0,5.291502622,0.571428571,-0.08824589,56.7
BMC:C,2.0,1.0,0.5,40,3.193357816,-69.36,-2.697265,-6.7841,-1.734,-0.067431625,-0.020814265,-36.59036963,0.246,13.2790104,150.25,192.12,164.2066667,0.782063294,0.0,4.0,0.0,7.0,4.0,7.0,5.291502622,0.571428571,-0.08824589,24.3
BMC:C,2.0,1.0,0.5,45,3.14317146,-78.03,-3.034423125,-6.7841,-1.734,-0.067431625,-0.020814265,-36.59036963,0.246,13.2790104,150.25,192.12,164.2066667,0.782063294,0.0,4.0,0.0,7.0,4.0,7.0,5.291502622,0.571428571,-0.08824589,18.6
BMC:C,2.0,1.0,0.5,50,3.09453814,-86.7,-3.37158125,-6.7841,-1.734,-0.067431625,-0.020814265,-36.59036963,0.246,13.2790104,150.25,192.12,164.2066667,0.782063294,0.0,4.0,0.0,7.0,4.0,7.0,5.291502622,0.571428571,-0.08824589,12.8
BMC:O,2.0,1.0,0.5,25,3.354016435,-54.56666668,-1.615987175,-7.209333333,-2.182666667,-0.064639487,-0.015816721,-28.6342254,1.592,10.58942228,150.25,90.03,130.1766667,1.668888148,0.0,2.0,0.0,4.0,2.0,4.0,2.828427125,0.5,-0.080456208,1.1524
BMC:O,2.0,1.0,0.5,30,3.298697015,-65.48000001,-1.93918461,-7.209333333,-2.182666667,-0.064639487,-0.015816721,-28.6342254,1.592,10.58942228,150.25,90.03,130.1766667,1.668888148,0.0,2.0,0.0,4.0,2.0,4.0,2.828427125,0.5,-0.080456208,597.0
BMC:O,2.0,1.0,0.5,35,3.245172805,-76.39333335,-2.262382045,-7.209333333,-2.182666667,-0.064639487,-0.015816721,-28.6342254,1.592,10.58942228,150.25,90.03,130.1766667,1.668888148,0.0,2.0,0.0,4.0,2.0,4.0,2.828427125,0.5,-0.080456208,282.1
BMC:O,2.0,1.0,0.5,40,3.193357816,-87.30666668,-2.58557948,-7.209333333,-2.182666667,-0.064639487,-0.015816721,-28.6342254,1.592,10.58942228,150.25,90.03,130.1766667,1.668888148,0.0,2.0,0.0,4.0,2.0,4.0,2.828427125,0.5,-0.080456208,133.7
BMC:O,2.0,1.0,0.5,45,3.14317146,-98.22000002,-2.908776915,-7.209333333,-2.182666667,-0.064639487,-0.015816721,-28.6342254,1.592,10.58942228,150.25,90.03,130.1766667,1.668888148,0.0,2.0,0.0,4.0,2.0,4.0,2.828427125,0.5,-0.080456208,112.8
BMC:O,2.0,1.0,0.5,50,3.09453814,-109.1333334,-3.23197435,-7.209333333,-2.182666667,-0.064639487,-0.015816721,-28.6342254,1.592,10.58942228,150.25,90.03,130.1766667,1.668888148,0.0,2.0,0.0,4.0,2.0,4.0,2.828427125,0.5,-0.080456208,96.5
BMC:M,2.0,1.0,0.5,25,3.354016435,-62.3,-1.706539275,-6.6729,-2.492,-0.068261571,-0.017815006,-32.10439432,2.52,0.178915521,150.25,134.09,144.8633333,1.120516071,0.0,3.0,0.0,5.0,3.0,5.0,3.872983346,0.6,-0.086076577,1.1687
BMC:M,2.0,1.0,0.5,25,3.354016435,-39.35,-1.86866865,-4.6853,-1.574,-0.074746746,-0.028802913,-48.67531959,0.234,49.53386028,150.25,134.09,144.8633333,1.120516071,0.0,3.0,0.0,5.0,3.0,5.0,3.872983346,0.6,-0.103549659,1.1687
BMC:M,2.0,1.0,0.5,30,3.298697015,-74.76,-2.04784713,-6.6729,-2.492,-0.068261571,-0.017815006,-32.10439432,2.52,0.178915521,150.25,134.09,144.8633333,1.120516071,0.0,3.0,0.0,5.0,3.0,5.0,3.872983346,0.6,-0.086076577,632.4
BMC:M,2.0,1.0,0.5,30,3.298697015,-47.22,-2.24240238,-4.6853,-1.574,-0.074746746,-0.028802913,-48.67531959,0.234,49.53386028,150.25,134.09,144.8633333,1.120516071,0.0,3.0,0.0,5.0,3.0,5.0,3.872983346,0.6,-0.103549659,632.4
BMC:M,2.0,1.0,0.5,35,3.245172805,-87.22,-2.389154985,-6.6729,-2.492,-0.068261571,-0.017815006,-32.10439432,2.52,0.178915521,150.25,134.09,144.8633333,1.120516071,0.0,3.0,0.0,5.0,3.0,5.0,3.872983346,0.6,-0.086076577,301.5
BMC:M,2.0,1.0,0.5,35,3.245172805,-55.09,-2.61613611,-4.6853,-1.574,-0.074746746,-0.028802913,-48.67531959,0.234,49.53386028,150.25,134.09,144.8633333,1.120516071,0.0,3.0,0.0,5.0,3.0,5.0,3.872983346,0.6,-0.103549659,301.5
BMC:M,2.0,1.0,0.5,40,3.193357816,-99.68,-2.73046284,-6.6729,-2.492,-0.068261571,-0.017815006,-32.10439432,2.52,0.178915521,150.25,134.09,144.8633333,1.120516071,0.0,3.0,0.0,5.0,3.0,5.0,3.872983346,0.6,-0.086076577,123.4
BMC:M,2.0,1.0,0.5,40,3.193357816,-62.96,-2.98986984,-4.6853,-1.574,-0.074746746,-0.028802913,-48.67531959,0.234,49.53386028,150.25,134.09,144.8633333,1.120516071,0.0,3.0,0.0,5.0,3.0,5.0,3.872983346,0.6,-0.103549659,123.4
BMC:M,2.0,1.0,0.5,45,3.14317146,-112.14,-3.071770695,-6.6729,-2.492,-0.068261571,-0.017815006,-32.10439432,2.52,0.178915521,150.25,134.09,144.8633333,1.120516071,0.0,3.0,0.0,5.0,3.0,5.0,3.872983346,0.6,-0.086076577,48.7
BMC:M,2.0,1.0,0.5,45,3.14317146,-70.83,-3.36360357,-4.6853,-1.574,-0.074746746,-0.028802913,-48.67531959,0.234,49.53386028,150.25,134.09,144.8633333,1.120516071,0.0,3.0,0.0,5.0,3.0,5.0,3.872983346,0.6,-0.103549659,48.7
BMC:M,2.0,1.0,0.5,50,3.09453814,-124.6,-3.41307855,-6.6729,-2.492,-0.068261571,-0.017815006,-32.10439432,2.52,0.178915521,150.25,134.09,144.8633333,1.120516071,0.0,3.0,0.0,5.0,3.0,5.0,3.872983346,0.6,-0.086076577,40.3
BMC:M,2.0,1.0,0.5,50,3.09453814,-78.7,-3.7373373,-4.6853,-1.574,-0.074746746,-0.028802913,-48.67531959,0.234,49.53386028,150.25,134.09,144.8633333,1.120516071,0.0,3.0,0.0,5.0,3.0,5.0,3.872983346,0.6,-0.103549659,40.3
BBC:L,1.0,1.0,1.0,25,3.354016435,-152.1875,-1.688268425,-1.47685,-6.0875,-0.067530737,-0.003042883,-13.29681243,11.837,16.79590218,276.49,90.08,183.285,3.069382771,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.07057362,1.2582
BBC:L,1.0,1.0,1.0,25,3.354016435,-102.8666667,-2.073240525,0.2366,-4.114666667,-0.082929621,-0.002028589,-10.4974954,11.837,16.79590218,276.49,90.08,183.285,3.069382771,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.08495821,1.2582
BBC:L,1.0,1.0,1.0,30,3.298697015,-182.625,-2.02592211,-1.47685,-6.0875,-0.067530737,-0.003042883,-13.29681243,11.837,16.79590218,276.49,90.08,183.285,3.069382771,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.07057362,587.2
BBC:L,1.0,1.0,1.0,30,3.298697015,-123.44,-2.48788863,0.2366,-4.114666667,-0.082929621,-0.002028589,-10.4974954,11.837,16.79590218,276.49,90.08,183.285,3.069382771,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.08495821,587.2
BBC:L,1.0,1.0,1.0,35,3.245172805,-213.0625,-2.363575795,-1.47685,-6.0875,-0.067530737,-0.003042883,-13.29681243,11.837,16.79590218,276.49,90.08,183.285,3.069382771,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.07057362,293.3
BBC:L,1.0,1.0,1.0,35,3.245172805,-144.0133333,-2.902536735,0.2366,-4.114666667,-0.082929621,-0.002028589,-10.4974954,11.837,16.79590218,276.49,90.08,183.285,3.069382771,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.08495821,293.3
BBC:L,1.0,1.0,1.0,40,3.193357816,-243.5,-2.70122948,-1.47685,-6.0875,-0.067530737,-0.003042883,-13.29681243,11.837,16.79590218,276.49,90.08,183.285,3.069382771,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.07057362,140.8
BBC:L,1.0,1.0,1.0,40,3.193357816,-164.5866667,-3.31718484,0.2366,-4.114666667,-0.082929621,-0.002028589,-10.4974954,11.837,16.79590218,276.49,90.08,183.285,3.069382771,0.0,2.0,0.0,3.0,2.0,3.0,2.449489743,0.666666667,-0.08495821,140.8
